tahun,bulan,benua,region,nama_negara,nilai_impor
2012,"November","Asia dan Timur Tengah","ASEAN","Myanmar",4075
2012,"November","Asia dan Timur Tengah","ASEAN","Singapura",2229975
2012,"November","Asia dan Timur Tengah","ASEAN","Thailand",942118
2012,"November","Asia dan Timur Tengah","ASEAN","Vietnam",254879
2012,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",171669
2012,"November","Asia dan Timur Tengah","Asia Selatan","India",242001
2012,"November","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"November","Asia dan Timur Tengah","Asia Timur","Jepang",1775756
2012,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",930928
2012,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",25510
2012,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2512161
2012,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",650033
2012,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",421420
2012,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",438883
2012,"November","Australia dan Oceania","Australia","Australia",617005
2012,"November","Australia dan Oceania","New Zealand","New Zealand",73768
2012,"November","Afrika","Afrika Selatan","Afrika Selatan",28974
2012,"November","Afrika","Afrika Lainnya","Afrika lainnya",218824
2012,"November","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",110433
2012,"November","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",867011
2012,"Desember","Amerika","Amerika Utara","Amerika Serikat",807205
2012,"Desember","Amerika","Amerika Utara","Kanada",162510
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",129703
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",199506
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",60455
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",52554
2012,"Desember","Eropa","Uni Eropa","Belanda",64898
2012,"Desember","Eropa","Uni Eropa","Belgia",44006
2012,"Desember","Eropa","Uni Eropa","Inggris",85716
2012,"Desember","Eropa","Uni Eropa","Italia",141110
2012,"Desember","Eropa","Uni Eropa","Jerman",388758
2012,"Desember","Eropa","Uni Eropa","Perancis",278953
2012,"Desember","Eropa","Uni Eropa","Spanyol",36791
2012,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",307159
2012,"Desember","Eropa","Rusia","Rusia",28569
2012,"Desember","Eropa","Turki","Turki",13545
2012,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",207834
2012,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",69973
2012,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",58851
2012,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",2085
2012,"Desember","Asia dan Timur Tengah","ASEAN","Laos",5
2012,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",875066
2012,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",4185
2012,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",2294002
2012,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",771981
2012,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",316882
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",155937
2012,"Desember","Asia dan Timur Tengah","Asia Selatan","India",295160
2012,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",1628594
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1418882
2012,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",19256
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2471160
2012,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",377412
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",398918
2012,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",363707
2012,"Desember","Australia dan Oceania","Australia","Australia",450398
2012,"Desember","Australia dan Oceania","New Zealand","New Zealand",54593
2012,"Desember","Afrika","Afrika Selatan","Afrika Selatan",46280
2012,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",276819
2012,"Desember","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",109879
2012,"Desember","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",851144
2013,"Januari","Amerika","Amerika Utara","Amerika Serikat",646486
2013,"Januari","Amerika","Amerika Utara","Kanada",158864
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",103153
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",245142
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",33286
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",35808
2013,"Januari","Eropa","Uni Eropa","Belanda",55730
2013,"Januari","Eropa","Uni Eropa","Belgia",51614
2013,"Januari","Eropa","Uni Eropa","Inggris",100137
2013,"Januari","Eropa","Uni Eropa","Italia",123840
2013,"Januari","Eropa","Uni Eropa","Jerman",461164
2013,"Januari","Eropa","Uni Eropa","Perancis",124849
2013,"Januari","Eropa","Uni Eropa","Spanyol",46781
2013,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",256475
2013,"Januari","Eropa","Rusia","Rusia",194924
2013,"Januari","Eropa","Turki","Turki",24007
2013,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",238253
2013,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",149730
2013,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",72336
2013,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",304
2013,"Januari","Asia dan Timur Tengah","ASEAN","Laos",781
2013,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",982889
2013,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",1662
2013,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",2603734
2013,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",835318
2013,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",190634
2013,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",173953
2013,"Januari","Asia dan Timur Tengah","Asia Selatan","India",355650
2013,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2013,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",1440034
2013,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1017309
2013,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",12003
2013,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2409724
2013,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",566992
2013,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",369203
2013,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",571368
2013,"Januari","Australia dan Oceania","Australia","Australia",385976
2013,"Januari","Australia dan Oceania","New Zealand","New Zealand",56030
2013,"Januari","Afrika","Afrika Selatan","Afrika Selatan",64156
2013,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",436728
2013,"Januari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",111065
2013,"Januari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",821142
2013,"Februari","Amerika","Amerika Utara","Amerika Serikat",555703
2013,"Februari","Amerika","Amerika Utara","Kanada",114212
2013,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",169546
2013,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",164773
2013,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",70021
2013,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",49946
2013,"Februari","Eropa","Uni Eropa","Belanda",76644
2013,"Februari","Eropa","Uni Eropa","Belgia",51266
2013,"Februari","Eropa","Uni Eropa","Inggris",72704
2013,"Februari","Eropa","Uni Eropa","Italia",175467
2013,"Februari","Eropa","Uni Eropa","Jerman",408297
2013,"Februari","Eropa","Uni Eropa","Perancis",154884
2013,"Februari","Eropa","Uni Eropa","Spanyol",36357
2013,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",221152
2013,"Februari","Eropa","Rusia","Rusia",259806
2013,"Februari","Eropa","Turki","Turki",136668
2013,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",294659
2013,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",1350
2013,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",72227
2013,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",732
2013,"Februari","Asia dan Timur Tengah","ASEAN","Laos",1075
2013,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",1060199
2013,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",3777
2013,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",2350381
2013,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",983678
2013,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",212516
2013,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",130745
2013,"Februari","Asia dan Timur Tengah","Asia Selatan","India",355115
2013,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2013,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",1657431
2013,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1271929
2013,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",22813
2013,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2133351
2013,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",442231
2013,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",350147
2013,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",379378
2013,"Februari","Australia dan Oceania","Australia","Australia",322531
2013,"Februari","Australia dan Oceania","New Zealand","New Zealand",54373
2013,"Februari","Afrika","Afrika Selatan","Afrika Selatan",37846
2013,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",271784
2013,"Februari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",67802
2013,"Februari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",858187
2013,"Maret","Amerika","Amerika Utara","Amerika Serikat",671373
2013,"Maret","Amerika","Amerika Utara","Kanada",108539
2013,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",150587
2013,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",71647
2013,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",52240
2013,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",34196
2013,"Maret","Eropa","Uni Eropa","Belanda",67575
2013,"Maret","Eropa","Uni Eropa","Belgia",49936
2013,"Maret","Eropa","Uni Eropa","Inggris",74335
2013,"Maret","Eropa","Uni Eropa","Italia",140988
2013,"Maret","Eropa","Uni Eropa","Jerman",382523
2013,"Maret","Eropa","Uni Eropa","Perancis",128195
2013,"Maret","Eropa","Uni Eropa","Spanyol",48233
2013,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",224967
2013,"Maret","Eropa","Rusia","Rusia",116893
2013,"Maret","Eropa","Turki","Turki",149411
2013,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",578061
2013,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",116
2013,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",71461
2013,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",973
2013,"Maret","Asia dan Timur Tengah","ASEAN","Laos",19
2013,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",1007699
2013,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",5434
2013,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",1996696
2013,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",968519
2013,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",235921
2013,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",160199
2013,"Maret","Asia dan Timur Tengah","Asia Selatan","India",337247
2013,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",0
2013,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",1566020
2013,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",984300
2013,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",17378
2013,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2053625
2013,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",789075
2013,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",343357
2013,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",592662
2013,"Maret","Australia dan Oceania","Australia","Australia",315526
2013,"Maret","Australia dan Oceania","New Zealand","New Zealand",78931
2013,"Maret","Afrika","Afrika Selatan","Afrika Selatan",35351
2013,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",479549
2013,"Maret","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",81059
2013,"Maret","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",791701
2013,"April","Amerika","Amerika Utara","Amerika Serikat",964017
2013,"April","Amerika","Amerika Utara","Kanada",232685
2013,"April","Amerika","Amerika Tengah dan Selatan","Argentina",21943
2013,"April","Amerika","Amerika Tengah dan Selatan","Brasil",124443
2013,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",30111
2013,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",23559
2013,"April","Eropa","Uni Eropa","Belanda",78560
2013,"April","Eropa","Uni Eropa","Belgia",52438
2013,"April","Eropa","Uni Eropa","Inggris",91821
2013,"April","Eropa","Uni Eropa","Italia",154786
2013,"April","Eropa","Uni Eropa","Jerman",419786
2013,"April","Eropa","Uni Eropa","Perancis",107182
2013,"April","Eropa","Uni Eropa","Spanyol",40949
2013,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",220639
2013,"April","Eropa","Rusia","Rusia",248636
2013,"April","Eropa","Turki","Turki",95513
2013,"April","Eropa","Eropa Lainnya","Eropa lainnya",496881
2013,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",135173
2013,"April","Asia dan Timur Tengah","ASEAN","Filipina",60562
2013,"April","Asia dan Timur Tengah","ASEAN","Kamboja",2090
2013,"April","Asia dan Timur Tengah","ASEAN","Laos",1175
2013,"April","Asia dan Timur Tengah","ASEAN","Malaysia",1151842
2013,"April","Asia dan Timur Tengah","ASEAN","Myanmar",13803
2013,"April","Asia dan Timur Tengah","ASEAN","Singapura",2023143
2013,"April","Asia dan Timur Tengah","ASEAN","Thailand",1024241
2013,"April","Asia dan Timur Tengah","ASEAN","Vietnam",213258
2013,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",180516
2013,"April","Asia dan Timur Tengah","Asia Selatan","India",443954
2013,"April","Asia dan Timur Tengah","Timur Tengah","Irak",0
2013,"April","Asia dan Timur Tengah","Asia Timur","Jepang",1863013
2013,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1038957
2013,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",22775
2013,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2552215
2013,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",524733
2013,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",388317
2013,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",236396
2013,"April","Australia dan Oceania","Australia","Australia",485681
2013,"April","Australia dan Oceania","New Zealand","New Zealand",67613
2013,"April","Afrika","Afrika Selatan","Afrika Selatan",50382
2013,"April","Afrika","Afrika Lainnya","Afrika lainnya",300703
2013,"April","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",87278
2013,"April","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",878714
2013,"Mei","Amerika","Amerika Utara","Amerika Serikat",920203
2013,"Mei","Amerika","Amerika Utara","Kanada",233795
2013,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",143772
2013,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",132829
2013,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",77599
2013,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",48712
2013,"Mei","Eropa","Uni Eropa","Belanda",67574
2013,"Mei","Eropa","Uni Eropa","Belgia",78186
2013,"Mei","Eropa","Uni Eropa","Inggris",93784
2013,"Mei","Eropa","Uni Eropa","Italia",152766
2013,"Mei","Eropa","Uni Eropa","Jerman",470665
2013,"Mei","Eropa","Uni Eropa","Perancis",110764
2013,"Mei","Eropa","Uni Eropa","Spanyol",54806
2013,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",249552
2013,"Mei","Eropa","Rusia","Rusia",328383
2013,"Mei","Eropa","Turki","Turki",400512
2013,"Mei","Eropa","Eropa Lainnya","Eropa lainnya",273061
2013,"Mei","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",90
2013,"Mei","Asia dan Timur Tengah","ASEAN","Filipina",64461
2013,"Mei","Asia dan Timur Tengah","ASEAN","Kamboja",730
2013,"Mei","Asia dan Timur Tengah","ASEAN","Laos",24
2013,"Mei","Asia dan Timur Tengah","ASEAN","Malaysia",1253997
2013,"Mei","Asia dan Timur Tengah","ASEAN","Myanmar",10616
2013,"Mei","Asia dan Timur Tengah","ASEAN","Singapura",2285264
2013,"Mei","Asia dan Timur Tengah","ASEAN","Thailand",1118324
2013,"Mei","Asia dan Timur Tengah","ASEAN","Vietnam",212246
2013,"Mei","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",197720
2013,"Mei","Asia dan Timur Tengah","Asia Selatan","India",339047
2013,"Mei","Asia dan Timur Tengah","Timur Tengah","Irak",0
2013,"Mei","Asia dan Timur Tengah","Asia Timur","Jepang",1552102
2013,"Mei","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1034812
2013,"Mei","Asia dan Timur Tengah","Asia Selatan","Pakistan",17021
2013,"Mei","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2813308
2013,"Mei","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",186240
2013,"Mei","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",406102
2013,"Mei","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",315368
2013,"Mei","Australia dan Oceania","Australia","Australia",434524
2013,"Mei","Australia dan Oceania","New Zealand","New Zealand",78614
2013,"Mei","Afrika","Afrika Selatan","Afrika Selatan",62469
2013,"Mei","Afrika","Afrika Lainnya","Afrika lainnya",310203
2013,"Mei","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",91553
2013,"Mei","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",907759
2013,"Juni","Amerika","Amerika Utara","Amerika Serikat",747402
2013,"Juni","Amerika","Amerika Utara","Kanada",255483
2013,"Juni","Amerika","Amerika Tengah dan Selatan","Argentina",134949
2013,"Juni","Amerika","Amerika Tengah dan Selatan","Brasil",259359
2013,"Juni","Amerika","Amerika Tengah dan Selatan","Meksiko",55451
2013,"Juni","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",56286
2013,"Juni","Eropa","Uni Eropa","Belanda",55957
2013,"Juni","Eropa","Uni Eropa","Belgia",49055
2013,"Juni","Eropa","Uni Eropa","Inggris",79770
2013,"Juni","Eropa","Uni Eropa","Italia",117078
2013,"Juni","Eropa","Uni Eropa","Jerman",301893
2013,"Juni","Eropa","Uni Eropa","Perancis",178379
2013,"Juni","Eropa","Uni Eropa","Spanyol",45589
2013,"Juni","Eropa","Uni Eropa","Uni Eropa lainnya ",256913
2013,"Juni","Eropa","Rusia","Rusia",143190
